id,user_id,type_ticket_id,ticket_state_id,created_at,updated_at
410,1,12,2,2025-02-02 15:01:00,2025-02-02 15:01:00
411,2,11,2,2025-02-03 07:54:00,2025-02-03 07:54:00
412,4,11,2,2025-02-07 14:30:00,2025-02-07 14:30:00
413,12,11,2,2025-01-17 16:28:00,2025-01-17 16:28:00
414,14,11,2,2025-01-13 11:38:00,2025-01-13 11:38:00
415,15,11,2,2025-01-13 15:41:00,2025-01-13 15:41:00
416,20,12,2,2025-02-08 20:24:00,2025-02-08 20:24:00
417,22,11,2,2025-02-05 08:34:00,2025-02-05 08:34:00
418,23,11,2,2025-01-29 12:14:00,2025-01-29 12:14:00
419,25,11,2,2025-01-11 12:55:00,2025-01-11 12:55:00
420,29,12,2,2025-02-03 10:32:00,2025-02-03 10:32:00
421,30,11,2,2025-01-17 19:28:00,2025-01-17 19:28:00
422,34,12,2,2025-01-18 13:28:00,2025-01-18 13:28:00
423,35,11,2,2025-02-09 15:24:00,2025-02-09 15:24:00
424,36,12,2,2025-02-11 15:34:00,2025-02-11 15:34:00
425,38,11,2,2025-01-31 15:08:00,2025-01-31 15:08:00
426,40,11,2,2025-02-04 09:10:00,2025-02-04 09:10:00
427,44,11,2,2025-01-17 21:29:00,2025-01-17 21:29:00
428,46,11,2,2025-01-23 16:19:00,2025-01-23 16:19:00
429,49,11,2,2025-01-30 16:38:00,2025-01-30 16:38:00
430,51,11,2,2025-01-30 15:19:00,2025-01-30 15:19:00
431,53,11,2,2025-02-03 11:55:00,2025-02-03 11:55:00
432,54,11,2,2025-01-29 17:32:00,2025-01-29 17:32:00
433,60,11,2,2025-01-11 08:36:00,2025-01-11 08:36:00
434,62,11,2,2025-01-17 14:07:00,2025-01-17 14:07:00
435,63,11,2,2025-02-01 17:42:00,2025-02-01 17:42:00
436,65,11,2,2025-01-22 15:30:00,2025-01-22 15:30:00
437,68,12,2,2025-02-10 15:53:00,2025-02-10 15:53:00
438,69,11,2,2025-01-12 20:21:00,2025-01-12 20:21:00
439,73,11,2,2025-01-31 18:29:00,2025-01-31 18:29:00
440,77,11,2,2025-01-20 15:05:00,2025-01-20 15:05:00
441,78,11,2,2025-02-10 11:22:00,2025-02-10 11:22:00
442,79,11,2,2025-01-30 15:07:00,2025-01-30 15:07:00
443,80,12,2,2025-01-13 13:41:00,2025-01-13 13:41:00
444,81,11,2,2025-01-31 14:27:00,2025-01-31 14:27:00
445,86,11,2,2025-02-04 11:13:00,2025-02-04 11:13:00
446,91,11,2,2025-01-17 10:17:00,2025-01-17 10:17:00
447,96,11,2,2025-01-21 17:17:00,2025-01-21 17:17:00
448,100,11,2,2025-02-10 08:19:00,2025-02-10 08:19:00
449,101,12,2,2025-01-17 08:44:00,2025-01-17 08:44:00
450,105,11,2,2025-01-21 08:11:00,2025-01-21 08:11:00
451,116,11,2,2025-02-05 21:24:00,2025-02-05 21:24:00
452,117,11,2,2025-02-02 11:24:00,2025-02-02 11:24:00
453,124,11,2,2025-02-12 11:00:00,2025-02-12 11:00:00
454,126,11,2,2025-01-23 17:19:00,2025-01-23 17:19:00
455,127,12,2,2025-02-08 13:41:00,2025-02-08 13:41:00
456,128,11,2,2025-02-06 09:57:00,2025-02-06 09:57:00
457,130,11,2,2025-01-17 09:25:00,2025-01-17 09:25:00
458,135,12,2,2025-01-11 16:15:00,2025-01-11 16:15:00
459,144,11,2,2025-02-06 08:00:00,2025-02-06 08:00:00
460,150,12,2,2025-01-12 09:52:00,2025-01-12 09:52:00
461,151,11,2,2025-01-17 13:12:00,2025-01-17 13:12:00
462,155,12,2,2025-01-20 15:45:00,2025-01-20 15:45:00
463,162,11,2,2025-01-28 17:43:00,2025-01-28 17:43:00
464,164,12,2,2025-01-28 11:49:00,2025-01-28 11:49:00
465,166,11,2,2025-02-05 08:25:00,2025-02-05 08:25:00
466,167,12,2,2025-01-11 09:41:00,2025-01-11 09:41:00
467,168,12,2,2025-01-16 21:16:00,2025-01-16 21:16:00
468,172,12,2,2025-02-04 14:59:00,2025-02-04 14:59:00
469,173,12,2,2025-01-16 17:19:00,2025-01-16 17:19:00
470,175,12,2,2025-01-26 17:22:00,2025-01-26 17:22:00
471,176,12,2,2025-01-16 20:47:00,2025-01-16 20:47:00
472,178,11,2,2025-01-23 18:09:00,2025-01-23 18:09:00
473,179,11,2,2025-02-11 13:43:00,2025-02-11 13:43:00
474,186,11,2,2025-02-08 15:02:00,2025-02-08 15:02:00
475,187,11,2,2025-01-29 10:35:00,2025-01-29 10:35:00
476,188,11,2,2025-01-17 18:33:00,2025-01-17 18:33:00
477,192,12,2,2025-02-05 14:57:00,2025-02-05 14:57:00
478,193,11,2,2025-01-31 15:31:00,2025-01-31 15:31:00
479,201,11,2,2025-02-09 19:18:00,2025-02-09 19:18:00
480,202,12,2,2025-01-14 15:23:00,2025-01-14 15:23:00
481,203,11,2,2025-01-21 19:00:00,2025-01-21 19:00:00
482,204,11,2,2025-01-27 08:19:00,2025-01-27 08:19:00
483,205,11,2,2025-01-17 20:08:00,2025-01-17 20:08:00
484,212,11,2,2025-01-31 15:14:00,2025-01-31 15:14:00
485,214,11,2,2025-02-07 12:15:00,2025-02-07 12:15:00
486,218,11,2,2025-01-26 20:23:00,2025-01-26 20:23:00
487,223,11,2,2025-01-31 17:37:00,2025-01-31 17:37:00
488,226,12,2,2025-01-29 14:04:00,2025-01-29 14:04:00
489,229,11,2,2025-01-15 20:01:00,2025-01-15 20:01:00
490,231,11,2,2025-02-01 11:46:00,2025-02-01 11:46:00
491,232,11,2,2025-02-10 10:09:00,2025-02-10 10:09:00
492,235,11,2,2025-01-25 11:23:00,2025-01-25 11:23:00
493,238,11,2,2025-01-19 18:56:00,2025-01-19 18:56:00
494,240,11,2,2025-02-08 09:45:00,2025-02-08 09:45:00
495,244,11,2,2025-01-22 15:38:00,2025-01-22 15:38:00
496,245,11,2,2025-01-24 11:21:00,2025-01-24 11:21:00
497,247,11,2,2025-01-20 08:27:00,2025-01-20 08:27:00
498,251,11,2,2025-01-27 08:06:00,2025-01-27 08:06:00
499,256,11,2,2025-01-29 12:08:00,2025-01-29 12:08:00
500,258,11,2,2025-01-22 13:20:00,2025-01-22 13:20:00
501,259,11,2,2025-01-17 09:12:00,2025-01-17 09:12:00
502,263,11,2,2025-02-10 20:02:00,2025-02-10 20:02:00
503,274,12,2,2025-01-16 10:10:00,2025-01-16 10:10:00
504,275,11,2,2025-01-23 19:01:00,2025-01-23 19:01:00
505,279,11,2,2025-02-05 20:10:00,2025-02-05 20:10:00
506,280,11,2,2025-02-06 17:56:00,2025-02-06 17:56:00
507,286,11,2,2025-01-15 20:42:00,2025-01-15 20:42:00
508,287,11,2,2025-02-03 09:16:00,2025-02-03 09:16:00
509,288,11,2,2025-02-01 21:28:00,2025-02-01 21:28:00
510,289,12,2,2025-01-12 18:33:00,2025-01-12 18:33:00
511,290,11,2,2025-02-09 07:53:00,2025-02-09 07:53:00
512,294,12,2,2025-01-24 10:50:00,2025-01-24 10:50:00
513,295,11,2,2025-02-08 21:31:00,2025-02-08 21:31:00
514,301,12,2,2025-02-09 08:14:00,2025-02-09 08:14:00
515,302,12,2,2025-02-01 12:22:00,2025-02-01 12:22:00
516,305,11,2,2025-02-08 09:32:00,2025-02-08 09:32:00
517,306,11,2,2025-01-11 11:46:00,2025-01-11 11:46:00
518,308,11,2,2025-02-01 11:56:00,2025-02-01 11:56:00
519,310,11,2,2025-01-30 14:30:00,2025-01-30 14:30:00
520,311,11,2,2025-02-07 10:16:00,2025-02-07 10:16:00
521,312,11,2,2025-02-10 10:28:00,2025-02-10 10:28:00
522,313,11,2,2025-01-12 15:59:00,2025-01-12 15:59:00
523,314,11,2,2025-01-11 15:34:00,2025-01-11 15:34:00
524,315,11,2,2025-02-06 15:55:00,2025-02-06 15:55:00
525,322,11,2,2025-01-23 10:45:00,2025-01-23 10:45:00
526,324,12,2,2025-02-11 16:59:00,2025-02-11 16:59:00
527,326,11,2,2025-01-21 14:49:00,2025-01-21 14:49:00
528,328,11,2,2025-01-22 12:56:00,2025-01-22 12:56:00
529,330,11,2,2025-01-24 13:54:00,2025-01-24 13:54:00
530,331,11,2,2025-01-24 10:05:00,2025-01-24 10:05:00
531,332,12,2,2025-02-12 13:04:00,2025-02-12 13:04:00
532,333,12,2,2025-02-10 14:04:00,2025-02-10 14:04:00
533,334,11,2,2025-02-08 13:54:00,2025-02-08 13:54:00
534,340,11,2,2025-01-11 14:50:00,2025-01-11 14:50:00
535,342,11,2,2025-01-14 21:23:00,2025-01-14 21:23:00
536,345,11,2,2025-01-30 17:55:00,2025-01-30 17:55:00
537,348,11,2,2025-01-16 11:51:00,2025-01-16 11:51:00
538,354,12,2,2025-02-05 10:51:00,2025-02-05 10:51:00
539,359,11,2,2025-01-21 09:41:00,2025-01-21 09:41:00
540,360,11,2,2025-01-29 18:11:00,2025-01-29 18:11:00
541,2,13,2,2025-02-14 08:43:00,2025-02-14 08:43:00
542,3,13,2,2025-01-26 09:26:00,2025-01-26 09:26:00
543,10,14,2,2025-01-18 17:29:00,2025-01-18 17:29:00
544,12,13,2,2025-02-11 10:37:00,2025-02-11 10:37:00
545,13,13,2,2025-01-31 08:08:00,2025-01-31 08:08:00
546,17,14,2,2025-02-02 17:14:00,2025-02-02 17:14:00
547,19,13,2,2025-02-05 08:19:00,2025-02-05 08:19:00
548,29,14,2,2025-01-29 10:20:00,2025-01-29 10:20:00
549,35,13,2,2025-01-17 08:16:00,2025-01-17 08:16:00
550,39,13,2,2025-01-19 13:07:00,2025-01-19 13:07:00
551,40,14,2,2025-02-04 13:20:00,2025-02-04 13:20:00
552,45,13,2,2025-01-31 15:20:00,2025-01-31 15:20:00
553,46,13,2,2025-01-23 13:02:00,2025-01-23 13:02:00
554,49,13,2,2025-02-16 10:48:00,2025-02-16 10:48:00
555,54,14,2,2025-01-20 10:03:00,2025-01-20 10:03:00
556,60,14,2,2025-02-12 11:23:00,2025-02-12 11:23:00
557,61,13,2,2025-02-04 18:48:00,2025-02-04 18:48:00
558,62,13,2,2025-01-23 10:01:00,2025-01-23 10:01:00
559,63,13,2,2025-02-04 15:46:00,2025-02-04 15:46:00
560,67,13,2,2025-01-28 14:33:00,2025-01-28 14:33:00
561,71,13,2,2025-01-28 18:28:00,2025-01-28 18:28:00
562,74,13,2,2025-02-02 08:26:00,2025-02-02 08:26:00
563,82,13,2,2025-01-24 14:17:00,2025-01-24 14:17:00
564,96,13,2,2025-01-31 17:12:00,2025-01-31 17:12:00
565,104,13,2,2025-02-16 11:44:00,2025-02-16 11:44:00
566,111,13,2,2025-02-08 17:55:00,2025-02-08 17:55:00
567,119,13,2,2025-02-01 11:07:00,2025-02-01 11:07:00
568,123,13,2,2025-01-22 18:31:00,2025-01-22 18:31:00
569,124,14,2,2025-02-01 16:46:00,2025-02-01 16:46:00
570,127,14,2,2025-02-14 16:00:00,2025-02-14 16:00:00
571,134,13,2,2025-01-25 12:36:00,2025-01-25 12:36:00
572,136,13,2,2025-02-10 15:19:00,2025-02-10 15:19:00
573,142,13,2,2025-02-07 09:25:00,2025-02-07 09:25:00
574,147,13,2,2025-02-06 07:48:00,2025-02-06 07:48:00
575,149,13,2,2025-02-04 19:15:00,2025-02-04 19:15:00
576,150,14,2,2025-01-27 08:37:00,2025-01-27 08:37:00
577,152,13,2,2025-02-02 12:44:00,2025-02-02 12:44:00
578,155,14,2,2025-01-22 10:55:00,2025-01-22 10:55:00
579,159,13,2,2025-02-12 10:23:00,2025-02-12 10:23:00
580,160,14,2,2025-01-18 07:28:00,2025-01-18 07:28:00
581,164,14,2,2025-02-04 17:34:00,2025-02-04 17:34:00
582,167,14,2,2025-01-18 16:47:00,2025-01-18 16:47:00
583,169,14,2,2025-01-25 08:31:00,2025-01-25 08:31:00
584,173,14,2,2025-01-30 08:12:00,2025-01-30 08:12:00
585,178,13,2,2025-02-14 17:44:00,2025-02-14 17:44:00
586,179,13,2,2025-02-09 16:46:00,2025-02-09 16:46:00
587,183,13,2,2025-01-23 18:57:00,2025-01-23 18:57:00
588,187,13,2,2025-02-13 16:28:00,2025-02-13 16:28:00
589,189,13,2,2025-02-05 15:41:00,2025-02-05 15:41:00
590,191,13,2,2025-02-05 19:15:00,2025-02-05 19:15:00
591,195,13,2,2025-02-15 06:53:00,2025-02-15 06:53:00
592,196,13,2,2025-02-05 12:43:00,2025-02-05 12:43:00
593,201,14,2,2025-02-04 14:08:00,2025-02-04 14:08:00
594,205,13,2,2025-02-13 19:32:00,2025-02-13 19:32:00
595,212,13,2,2025-02-13 11:25:00,2025-02-13 11:25:00
596,217,13,2,2025-02-09 10:48:00,2025-02-09 10:48:00
597,218,13,2,2025-02-15 10:33:00,2025-02-15 10:33:00
598,221,13,2,2025-02-01 19:00:00,2025-02-01 19:00:00
599,223,13,2,2025-02-09 13:06:00,2025-02-09 13:06:00
600,224,13,2,2025-01-29 08:09:00,2025-01-29 08:09:00
601,226,14,2,2025-01-27 08:33:00,2025-01-27 08:33:00
602,230,13,2,2025-02-15 16:50:00,2025-02-15 16:50:00
603,234,13,2,2025-01-31 17:31:00,2025-01-31 17:31:00
604,235,13,2,2025-02-12 08:18:00,2025-02-12 08:18:00
605,248,13,2,2025-02-12 10:17:00,2025-02-12 10:17:00
606,254,13,2,2025-01-30 08:42:00,2025-01-30 08:42:00
607,255,13,2,2025-02-07 15:35:00,2025-02-07 15:35:00
608,261,13,2,2025-01-20 12:22:00,2025-01-20 12:22:00
609,268,13,2,2025-01-30 15:31:00,2025-01-30 15:31:00
610,278,13,2,2025-01-31 12:23:00,2025-01-31 12:23:00
611,287,13,2,2025-02-08 18:45:00,2025-02-08 18:45:00
612,295,14,2,2025-02-15 19:47:00,2025-02-15 19:47:00
613,298,13,2,2025-02-17 16:40:00,2025-02-17 16:40:00
614,301,14,2,2025-01-19 12:36:00,2025-01-19 12:36:00
615,305,13,2,2025-02-08 10:42:00,2025-02-08 10:42:00
616,307,14,2,2025-01-22 18:51:00,2025-01-22 18:51:00
617,311,14,2,2025-01-29 13:25:00,2025-01-29 13:25:00
618,316,14,2,2025-01-24 10:21:00,2025-01-24 10:21:00
619,319,13,2,2025-01-21 14:26:00,2025-01-21 14:26:00
620,320,13,2,2025-01-21 19:24:00,2025-01-21 19:24:00
621,322,13,2,2025-02-01 12:47:00,2025-02-01 12:47:00
622,323,13,2,2025-01-18 13:52:00,2025-01-18 13:52:00
623,328,13,2,2025-01-30 18:29:00,2025-01-30 18:29:00
624,339,13,2,2025-02-06 12:04:00,2025-02-06 12:04:00
625,340,13,2,2025-01-29 08:07:00,2025-01-29 08:07:00
626,342,13,2,2025-02-01 17:33:00,2025-02-01 17:33:00
627,350,13,2,2025-01-31 17:35:00,2025-01-31 17:35:00
628,354,14,2,2025-01-20 14:48:00,2025-01-20 14:48:00
629,356,13,2,2025-01-24 14:08:00,2025-01-24 14:08:00
630,12,15,2,2025-02-14 10:11:00,2025-02-14 10:11:00
631,14,15,2,2025-02-24 16:01:00,2025-02-24 16:01:00
632,16,15,2,2025-02-28 10:11:00,2025-02-28 10:11:00
633,17,16,2,2025-02-26 20:26:00,2025-02-26 20:26:00
634,20,16,2,2025-02-05 11:28:00,2025-02-05 11:28:00
635,21,15,2,2025-02-08 13:41:00,2025-02-08 13:41:00
636,24,15,2,2025-02-11 19:43:00,2025-02-11 19:43:00
637,29,16,2,2025-02-27 14:11:00,2025-02-27 14:11:00
638,30,15,2,2025-02-13 13:56:00,2025-02-13 13:56:00
639,36,16,2,2025-02-27 08:46:00,2025-02-27 08:46:00
640,38,15,2,2025-02-06 20:07:00,2025-02-06 20:07:00
641,52,16,2,2025-02-26 14:40:00,2025-02-26 14:40:00
642,54,16,2,2025-02-20 15:13:00,2025-02-20 15:13:00
643,65,15,2,2025-02-18 15:09:00,2025-02-18 15:09:00
644,66,15,2,2025-02-13 19:15:00,2025-02-13 19:15:00
645,67,15,2,2025-02-27 09:05:00,2025-02-27 09:05:00
646,78,15,2,2025-01-30 08:45:00,2025-01-30 08:45:00
647,79,15,2,2025-02-06 14:54:00,2025-02-06 14:54:00
648,80,16,2,2025-02-22 18:12:00,2025-02-22 18:12:00
649,81,16,2,2025-02-07 12:12:00,2025-02-07 12:12:00
650,87,16,2,2025-01-31 13:04:00,2025-01-31 13:04:00
651,89,16,2,2025-02-23 16:42:00,2025-02-23 16:42:00
652,106,16,2,2025-02-20 17:42:00,2025-02-20 17:42:00
653,112,15,2,2025-01-27 14:04:00,2025-01-27 14:04:00
654,118,15,2,2025-02-11 17:08:00,2025-02-11 17:08:00
655,133,15,2,2025-01-30 21:53:00,2025-01-30 21:53:00
656,145,15,2,2025-02-05 13:40:00,2025-02-05 13:40:00
657,146,16,2,2025-02-20 13:23:00,2025-02-20 13:23:00
658,159,15,2,2025-02-02 10:14:00,2025-02-02 10:14:00
659,160,16,2,2025-02-17 17:14:00,2025-02-17 17:14:00
660,164,16,2,2025-01-27 22:20:00,2025-01-27 22:20:00
661,168,16,2,2025-02-06 20:52:00,2025-02-06 20:52:00
662,178,15,2,2025-02-05 18:48:00,2025-02-05 18:48:00
663,186,15,2,2025-01-30 18:01:00,2025-01-30 18:01:00
664,188,15,2,2025-02-13 15:36:00,2025-02-13 15:36:00
665,194,15,2,2025-01-28 20:20:00,2025-01-28 20:20:00
666,195,15,2,2025-02-25 20:49:00,2025-02-25 20:49:00
667,200,15,2,2025-02-23 09:37:00,2025-02-23 09:37:00
668,205,15,2,2025-02-12 11:45:00,2025-02-12 11:45:00
669,213,16,2,2025-02-15 19:40:00,2025-02-15 19:40:00
670,215,16,2,2025-02-10 17:31:00,2025-02-10 17:31:00
671,226,16,2,2025-01-30 12:40:00,2025-01-30 12:40:00
672,235,15,2,2025-02-11 21:48:00,2025-02-11 21:48:00
673,247,15,2,2025-02-25 21:21:00,2025-02-25 21:21:00
674,260,15,2,2025-02-23 20:47:00,2025-02-23 20:47:00
675,261,15,2,2025-02-06 10:45:00,2025-02-06 10:45:00
676,275,15,2,2025-02-02 19:47:00,2025-02-02 19:47:00
677,294,16,2,2025-02-25 16:42:00,2025-02-25 16:42:00
678,299,16,2,2025-02-04 21:26:00,2025-02-04 21:26:00
679,302,16,2,2025-02-21 11:21:00,2025-02-21 11:21:00
680,306,15,2,2025-02-26 16:07:00,2025-02-26 16:07:00
681,308,16,2,2025-02-04 11:26:00,2025-02-04 11:26:00
682,309,15,2,2025-02-05 12:02:00,2025-02-05 12:02:00
683,310,16,2,2025-02-26 14:56:00,2025-02-26 14:56:00
684,314,15,2,2025-02-25 16:15:00,2025-02-25 16:15:00
685,322,15,2,2025-02-26 10:45:00,2025-02-26 10:45:00
686,324,16,2,2025-02-06 12:45:00,2025-02-06 12:45:00
687,330,15,2,2025-02-22 21:56:00,2025-02-22 21:56:00
688,331,15,2,2025-02-06 14:51:00,2025-02-06 14:51:00
689,333,16,2,2025-02-18 09:25:00,2025-02-18 09:25:00
690,335,15,2,2025-02-17 14:50:00,2025-02-17 14:50:00
691,338,16,2,2025-02-01 12:14:00,2025-02-01 12:14:00
692,342,15,2,2025-01-31 18:17:00,2025-01-31 18:17:00
693,345,15,2,2025-01-30 11:38:00,2025-01-30 11:38:00
694,346,15,2,2025-02-10 13:56:00,2025-02-10 13:56:00
695,347,16,2,2025-02-04 22:22:00,2025-02-04 22:22:00
696,356,15,2,2025-02-27 15:24:00,2025-02-27 15:24:00
697,1,18,2,2025-02-21 17:54:00,2025-02-21 17:54:00
698,3,17,2,2025-03-04 14:22:00,2025-03-04 14:22:00
699,6,18,2,2025-02-18 13:00:00,2025-02-18 13:00:00
700,10,18,2,2025-02-06 13:44:00,2025-02-06 13:44:00
701,12,17,2,2025-02-14 16:50:00,2025-02-14 16:50:00
702,17,18,2,2025-02-09 21:01:00,2025-02-09 21:01:00
703,19,17,2,2025-03-02 13:39:00,2025-03-02 13:39:00
704,20,18,2,2025-02-18 14:55:00,2025-02-18 14:55:00
705,23,17,2,2025-02-21 10:39:00,2025-02-21 10:39:00
706,30,17,2,2025-02-06 11:13:00,2025-02-06 11:13:00
707,35,17,2,2025-02-02 09:48:00,2025-02-02 09:48:00
708,36,18,2,2025-02-08 10:32:00,2025-02-08 10:32:00
709,45,17,2,2025-02-25 09:21:00,2025-02-25 09:21:00
710,46,17,2,2025-02-28 13:43:00,2025-02-28 13:43:00
711,48,17,2,2025-03-06 18:52:00,2025-03-06 18:52:00
712,52,17,2,2025-03-04 18:13:00,2025-03-04 18:13:00
713,53,18,2,2025-02-16 13:42:00,2025-02-16 13:42:00
714,54,18,2,2025-02-03 19:28:00,2025-02-03 19:28:00
715,55,17,2,2025-02-15 20:55:00,2025-02-15 20:55:00
716,56,17,2,2025-02-05 13:28:00,2025-02-05 13:28:00
717,60,18,2,2025-02-18 19:07:00,2025-02-18 19:07:00
718,61,17,2,2025-02-12 16:42:00,2025-02-12 16:42:00
719,62,17,2,2025-02-24 12:41:00,2025-02-24 12:41:00
720,63,17,2,2025-02-08 14:59:00,2025-02-08 14:59:00
721,65,17,2,2025-03-06 17:42:00,2025-03-06 17:42:00
722,69,17,2,2025-02-02 13:40:00,2025-02-02 13:40:00
723,70,17,2,2025-03-02 18:54:00,2025-03-02 18:54:00
724,71,17,2,2025-02-06 08:24:00,2025-02-06 08:24:00
725,73,17,2,2025-02-06 07:42:00,2025-02-06 07:42:00
726,75,17,2,2025-02-21 21:03:00,2025-02-21 21:03:00
727,76,17,2,2025-02-05 11:47:00,2025-02-05 11:47:00
728,78,17,2,2025-02-11 20:12:00,2025-02-11 20:12:00
729,79,17,2,2025-02-02 11:19:00,2025-02-02 11:19:00
730,83,18,2,2025-02-14 17:19:00,2025-02-14 17:19:00
731,87,18,2,2025-03-05 20:08:00,2025-03-05 20:08:00
732,88,17,2,2025-03-01 20:06:00,2025-03-01 20:06:00
733,89,18,2,2025-02-02 10:46:00,2025-02-02 10:46:00
734,90,17,2,2025-02-02 19:48:00,2025-02-02 19:48:00
735,95,17,2,2025-02-28 08:27:00,2025-02-28 08:27:00
736,101,18,2,2025-03-04 09:16:00,2025-03-04 09:16:00
737,105,17,2,2025-02-09 15:43:00,2025-02-09 15:43:00
738,106,17,2,2025-02-08 12:36:00,2025-02-08 12:36:00
739,107,17,2,2025-02-28 13:22:00,2025-02-28 13:22:00
740,115,17,2,2025-02-15 20:43:00,2025-02-15 20:43:00
741,117,17,2,2025-02-25 17:01:00,2025-02-25 17:01:00
742,118,17,2,2025-02-19 10:54:00,2025-02-19 10:54:00
743,119,17,2,2025-02-28 20:31:00,2025-02-28 20:31:00
744,124,18,2,2025-02-23 17:12:00,2025-02-23 17:12:00
745,125,17,2,2025-02-28 08:35:00,2025-02-28 08:35:00
746,126,17,2,2025-02-16 09:32:00,2025-02-16 09:32:00
747,127,18,2,2025-02-09 20:12:00,2025-02-09 20:12:00
748,129,17,2,2025-02-14 07:43:00,2025-02-14 07:43:00
749,131,18,2,2025-02-05 18:25:00,2025-02-05 18:25:00
750,132,17,2,2025-02-26 18:01:00,2025-02-26 18:01:00
751,135,18,2,2025-02-25 07:38:00,2025-02-25 07:38:00
752,136,17,2,2025-02-14 14:08:00,2025-02-14 14:08:00
753,141,17,2,2025-02-08 18:13:00,2025-02-08 18:13:00
754,142,17,2,2025-02-06 17:35:00,2025-02-06 17:35:00
755,143,17,2,2025-02-15 19:06:00,2025-02-15 19:06:00
756,144,17,2,2025-02-16 07:49:00,2025-02-16 07:49:00
757,145,17,2,2025-02-12 08:01:00,2025-02-12 08:01:00
758,146,18,2,2025-02-28 19:45:00,2025-02-28 19:45:00
759,147,17,2,2025-02-24 07:13:00,2025-02-24 07:13:00
760,152,17,2,2025-02-10 13:02:00,2025-02-10 13:02:00
761,154,17,2,2025-02-27 20:08:00,2025-02-27 20:08:00
762,159,17,2,2025-03-03 17:08:00,2025-03-03 17:08:00
763,161,17,2,2025-02-24 08:04:00,2025-02-24 08:04:00
764,162,17,2,2025-02-19 08:02:00,2025-02-19 08:02:00
765,163,17,2,2025-02-12 07:27:00,2025-02-12 07:27:00
766,164,18,2,2025-03-06 20:13:00,2025-03-06 20:13:00
767,166,17,2,2025-02-08 14:46:00,2025-02-08 14:46:00
768,168,18,2,2025-02-08 19:19:00,2025-02-08 19:19:00
769,169,18,2,2025-03-06 08:52:00,2025-03-06 08:52:00
770,174,17,2,2025-02-16 08:26:00,2025-02-16 08:26:00
771,180,17,2,2025-02-17 17:32:00,2025-02-17 17:32:00
772,184,18,2,2025-02-03 20:57:00,2025-02-03 20:57:00
773,186,17,2,2025-02-20 19:55:00,2025-02-20 19:55:00
774,187,17,2,2025-02-17 14:01:00,2025-02-17 14:01:00
775,190,17,2,2025-02-16 10:11:00,2025-02-16 10:11:00
776,191,17,2,2025-03-04 16:51:00,2025-03-04 16:51:00
777,192,18,2,2025-02-15 07:41:00,2025-02-15 07:41:00
778,203,17,2,2025-02-05 10:53:00,2025-02-05 10:53:00
779,204,17,2,2025-02-06 20:42:00,2025-02-06 20:42:00
780,207,17,2,2025-02-24 16:41:00,2025-02-24 16:41:00
781,212,17,2,2025-02-14 17:54:00,2025-02-14 17:54:00
782,219,18,2,2025-02-26 17:44:00,2025-02-26 17:44:00
783,222,17,2,2025-02-04 17:05:00,2025-02-04 17:05:00
784,226,18,2,2025-02-02 20:56:00,2025-02-02 20:56:00
785,229,17,2,2025-02-15 08:35:00,2025-02-15 08:35:00
786,231,18,2,2025-02-19 17:47:00,2025-02-19 17:47:00
787,233,17,2,2025-02-20 09:54:00,2025-02-20 09:54:00
788,239,17,2,2025-02-20 07:29:00,2025-02-20 07:29:00
789,248,17,2,2025-02-05 08:36:00,2025-02-05 08:36:00
790,249,17,2,2025-02-18 08:21:00,2025-02-18 08:21:00
791,250,17,2,2025-02-03 15:24:00,2025-02-03 15:24:00
792,258,18,2,2025-03-01 12:55:00,2025-03-01 12:55:00
793,259,17,2,2025-02-10 09:55:00,2025-02-10 09:55:00
794,264,17,2,2025-02-05 10:13:00,2025-02-05 10:13:00
795,268,17,2,2025-02-03 14:58:00,2025-02-03 14:58:00
796,273,17,2,2025-02-24 11:25:00,2025-02-24 11:25:00
797,275,17,2,2025-02-27 13:18:00,2025-02-27 13:18:00
798,277,17,2,2025-02-07 15:06:00,2025-02-07 15:06:00
799,278,17,2,2025-02-18 11:42:00,2025-02-18 11:42:00
800,279,17,2,2025-03-01 18:55:00,2025-03-01 18:55:00
801,280,17,2,2025-03-02 15:44:00,2025-03-02 15:44:00
802,286,18,2,2025-02-28 08:57:00,2025-02-28 08:57:00
803,288,17,2,2025-02-26 14:26:00,2025-02-26 14:26:00
804,291,17,2,2025-02-13 07:33:00,2025-02-13 07:33:00
805,292,17,2,2025-02-16 13:48:00,2025-02-16 13:48:00
806,294,18,2,2025-03-01 13:57:00,2025-03-01 13:57:00
807,297,17,2,2025-02-23 10:02:00,2025-02-23 10:02:00
808,298,17,2,2025-02-09 16:59:00,2025-02-09 16:59:00
809,303,17,2,2025-02-09 17:42:00,2025-02-09 17:42:00
810,304,17,2,2025-03-06 15:28:00,2025-03-06 15:28:00
811,305,17,2,2025-02-09 14:06:00,2025-02-09 14:06:00
812,311,18,2,2025-02-15 15:07:00,2025-02-15 15:07:00
813,314,17,2,2025-02-19 12:34:00,2025-02-19 12:34:00
814,319,17,2,2025-02-06 17:21:00,2025-02-06 17:21:00
815,324,18,2,2025-02-18 12:50:00,2025-02-18 12:50:00
816,327,17,2,2025-03-05 16:56:00,2025-03-05 16:56:00
817,328,17,2,2025-02-27 09:49:00,2025-02-27 09:49:00
818,330,17,2,2025-02-26 20:58:00,2025-02-26 20:58:00
819,331,17,2,2025-02-03 15:08:00,2025-02-03 15:08:00
